sewershed_id,population_served,sample_collect_date,synthetic_viral_load,rolling_mean,rolling_std,z_score,is_anomaly
752,1075656,2021-08-27,50001278.68514,47796777.54697214,19463369.312999662,0.11326410667732965,False
752,1075656,2021-08-28,54258603.2195,49557860.46162428,18794503.391453985,0.25011263452766647,False
752,1075656,2021-08-29,60802294.18718,50973630.78935714,18845230.91579171,0.521546456063149,False
752,1075656,2021-08-30,95888840.41505,53408157.63519786,22246738.75255461,1.9095240543953458,False
752,1075656,2021-08-31,49410302.02738,55237750.65485643,20617701.903092586,-0.2826429761603224,False
752,1075656,2021-09-01,61248871.3323,56582507.89840857,20329487.922954574,0.2295366932790527,False
752,1075656,2021-09-02,37795075.12365,56933561.608804286,19927163.057126492,-0.9604220345007839,False
752,1075656,2021-09-03,104643426.96089,62341520.755077854,21917490.708232183,1.9300524302229358,False
752,1075656,2021-09-04,138139529.15932,69080528.41397429,29102471.683715697,2.372959984151027,False
752,1075656,2021-09-05,82373681.84273,72653025.57209358,27259350.811481267,0.35659896443836864,False
752,1075656,2021-09-06,98632804.82343,73918256.42479143,28071530.177437704,0.8804132956921145,False
752,1075656,2021-09-07,54740377.21336,73708429.82702287,28212882.47540698,-0.6723188469025532,False
752,1075656,2021-09-08,48240471.08647,70835025.94725357,28639329.60021223,-0.7889344889070354,False
752,1075656,2021-09-09,56637502.82778,70915218.4931557,28594668.85134108,-0.4993139014689475,False
752,1075656,2021-09-10,83706611.50687,73322742.26613642,28113227.921588782,0.3693588395361591,False
752,1075656,2021-09-11,72594568.03935,74632454.03898285,27578797.04710404,-0.0738932157248259,False
752,1075656,2021-09-12,50887619.46757,73924262.98758213,28083930.48419323,-0.8202784696742533,False
752,1075656,2021-09-13,50694445.41908,70696091.91644143,27962171.5522513,-0.71531091424661,False
752,1075656,2021-09-14,91990050.86495,73737502.54769643,27783953.349753574,0.6569456868676848,False
752,1075656,2021-09-15,35317146.24081,71885236.46973285,29492437.417882826,-1.239914141743662,False
752,1075656,2021-09-16,79466506.0698,74861767.25160071,27844002.937011294,0.1653763228159447,False
752,1075656,2021-09-17,49496968.38729,70922734.49634357,27200046.0321457,-0.7877106562147747,False
752,1075656,2021-09-18,56450784.57222,65087824.16869358,19280611.832692534,-0.4479650164331648,False
752,1075656,2021-09-19,53320078.85352,63012566.812321424,18835382.325052664,-0.5145893930652838,False
752,1075656,2021-09-20,26359993.72347,57850223.16232429,18215681.802561052,-1.728742837088145,False
752,1075656,2021-09-21,33062467.27579,56301801.02392644,19384250.090295527,-1.198877111050631,False
752,1075656,2021-09-22,15804662.68587,53984957.566740714,22161337.52742906,-1.7228335082941186,False
752,1075656,2021-09-23,29195016.24322,52024779.95355786,23102341.705598164,-0.9882012828511554,False
752,1075656,2021-09-24,27490561.29216,48009347.79536428,22032832.49115511,-0.9312822811792978,False
752,1075656,2021-09-25,35630759.01267,45369075.72203,21053039.41457502,-0.46256108287234565,False
752,1075656,2021-09-26,28562331.61798,43774412.30420215,21444753.87554081,-0.7093614025373615,False
752,1075656,2021-09-27,31945210.20964,42435181.217813574,21564466.319561057,-0.4864470491745096,False
752,1075656,2021-09-28,50680912.91102,39484528.50681858,16491859.915019842,0.6789036810823502,False
752,1075656,2021-09-29,55850660.4303,40951208.091782145,16998022.2334898,0.8765403488626278,False
752,1075656,2021-09-30,22557702.59095,36886293.55757857,13529708.968218718,-1.0590465027951765,False
752,1075656,2021-10-01,102879812.07075,40699353.82068286,22139857.35491497,2.808530211070366,False
752,1075656,2021-10-02,76166172.63109,42107595.82488786,23784733.817924634,1.4319511442476158,False
752,1075656,2021-10-03,87852615.96225,44574205.61836857,26654462.916451074,1.6236834514181895,False
752,1075656,2021-10-04,72904463.46935,47898810.60021715,27106753.53358139,0.9224879267874856,False
752,1075656,2021-10-05,76136973.95991,50975561.07765429,27730622.354769524,0.9073511787927141,False
752,1075656,2021-10-06,35351865.30965,52371789.83649571,26277588.900758833,-0.6476973435852108,False
752,1075656,2021-10-07,76857863.13788,55776278.9004,26131014.773495175,0.8067648508952343,False
752,1075656,2021-10-08,84559054.20871,59852599.82301072,25828615.57435577,0.9565535680599683,False
752,1075656,2021-10-09,65646832.11755,61996605.04478785,24892147.21787019,0.1466417115732643,False
752,1075656,2021-10-10,64043237.69984,64530955.47920643,22957257.820724253,-0.021244600865446033,False
752,1075656,2021-10-11,72324917.0044,67415220.25026071,21001672.464762606,0.23377646529708349,False
752,1075656,2021-10-12,42854088.62841,66856161.37293143,21577676.660682302,-1.1123566787084513,False
752,1075656,2021-10-13,123192299.66706,71666278.46127144,25990335.405234743,1.9825069743197947,False
752,1075656,2021-10-14,51491948.07115,73733010.28128572,22730900.698003456,-0.9784505464884302,False
752,1075656,2021-10-15,84012513.69393,72385346.11151285,21389654.866323736,0.5435883680724167,False
752,1075656,2021-10-16,50000946.18503,70516401.36536571,22163016.157042533,-0.9256616985236783,False
752,1075656,2021-10-17,72153349.44682,69395025.18569215,21608618.626458835,0.1276492638798488,False
752,1075656,2021-10-18,68403130.89578,69073501.43043713,21585860.04083285,-0.03105600302184071,False
752,1075656,2021-10-19,54102432.16139,67499605.58768572,21833111.401795693,-0.6136172339226855,False
752,1075656,2021-10-20,33993665.90069,67402591.34418857,21989404.476349074,-1.519319246659539,False
752,1075656,2021-10-21,35320204.24366,64435615.708887145,23374175.420103807,-1.2456230408960385,False
752,1075656,2021-10-22,100659950.51119,65585679.73049285,24793469.34588173,1.41465763792041,False
752,1075656,2021-10-23,117055943.92662,69257759.14542642,28354507.99087253,1.6857349383942786,False
752,1075656,2021-10-24,60304717.50617,68990721.9887357,28424911.88152627,-0.30557718239439324,False
752,1075656,2021-10-25,49934932.75001,67391437.39913642,28849585.10763098,-0.6050868525145279,False
752,1075656,2021-10-26,58993909.35195,68544281.73653214,28106543.97268621,-0.3397917721176656,False
752,1075656,2021-10-27,92276987.73864,66336045.170216426,24460767.22386098,1.0605122206926816,False
752,1075656,2021-10-28,60508654.02822,66980095.59572143,24156672.57216755,-0.2678945764640448,False
752,1075656,2021-10-29,77164727.33382,66490967.99857072,23852683.775700297,0.44748672458078187,False
752,1075656,2021-10-30,85158836.03303,69002245.84485643,23833773.791036293,0.6778863611708,False
752,1075656,2021-10-31,69463832.93302,68810137.52244215,23817254.54179713,0.027446295685788307,False
752,1075656,2021-11-01,42205929.21231,66938908.83076572,24858055.915687546,-0.9949683797616331,False
752,1075656,2021-11-02,82476875.71198,68965654.798665,24887661.08128157,0.5428883360789984,False
752,1075656,2021-11-03,96439781.45797,73426091.624185,23705556.696895882,0.9708141482624839,False
752,1075656,2021-11-04,102513388.25294,78225604.767705,22147950.140139118,1.0966154127834085,False
752,1075656,2021-11-05,49951483.15174,74603571.38488714,22342388.762480896,-1.1033774631361208,False
752,1075656,2021-11-06,65902345.39696,70949742.91848285,18761604.178960852,-0.26902803584263746,False
752,1075656,2021-11-07,62287144.87754,71091344.87358072,18682395.273425303,-0.47125648864544806,False
752,1075656,2021-11-08,89742459.38065,73934739.63291214,18238792.96949332,0.8667086563336872,False
752,1075656,2021-11-09,72531976.66408,74901744.44092143,17737713.74365223,-0.13360051983528584,False
752,1075656,2021-11-10,109982207.92311,76166403.02552643,19604734.779059384,1.7248794884847714,False
752,1075656,2021-11-11,69446990.34021,76804855.61924,19196898.455450594,-0.38328406518923214,False
752,1075656,2021-11-12,152429753.97741,82180928.950925,27880427.757866435,2.519646600711295,False
752,1075656,2021-11-13,159895993.11163,87519297.31368212,34792711.5129934,2.0802257901318977,False
752,1075656,2021-11-14,120923712.02683,91195002.96324001,35450539.572283976,0.838596800564146,False
752,1075656,2021-11-15,173394945.24352,100565646.96546929,38695264.49384799,1.8821243175538847,False
752,1075656,2021-11-16,115298031.7279,102910015.25232069,38508840.207113296,0.3216927959645747,False
752,1075656,2021-11-17,87450853.19482,102267948.94781001,38699483.54006002,-0.3828758008527942,False
752,1075656,2021-11-18,226365405.87472,111114521.63508,50970506.58536503,2.2611288755119334,False
752,1075656,2021-11-19,176672903.84561,120166051.68464215,50523311.06651304,1.1184312937562144,False
752,1075656,2021-11-20,98302188.93333,122480326.22295427,48550022.60634678,-0.4980046556448678,False
752,1075656,2021-11-21,149130504.32571,128683423.326395,45733909.450360365,0.4470879757504282,False
752,1075656,2021-11-22,186482941.50123,135593457.76357928,46695891.535860635,1.0898064490013981,False
752,1075656,2021-11-23,199713953.21599,144677884.6601443,45847484.531558044,1.2004163176708837,False
752,1075656,2021-11-24,174591988.40621,149292868.98036572,45335318.53537939,0.5580443734193907,False
752,1075656,2021-11-25,149889851.38764,155038787.62661073,39106912.92822253,-0.13166307062951169,False
752,1075656,2021-11-26,168657640.30396,156197922.36422142,39263815.881985664,0.3173333426681822,False
752,1075656,2021-11-27,184308630.48737,157941682.1767743,39976320.39186149,0.6595641632881146,False
752,1075656,2021-11-28,228548693.76202,165629180.872145,42573947.939704075,1.4778876739123559,False
752,1075656,2021-11-29,432826350.19405,184159995.5114686,83246426.80336027,2.9871114500802083,False
752,1075656,2021-11-30,309584770.22148,198037619.68958142,86993697.47161455,1.2822440449584944,False
752,1075656,2021-12-01,322806873.40156,214848763.9900629,86719740.42306592,1.2449081245494846,False
752,1075656,2021-12-02,370279353.97806,225128331.71173,96201205.81991278,1.508827472891042,False
752,1075656,2021-12-03,411682407.72392,241914724.845895,106993985.76928546,1.5867030437028533,False
752,1075656,2021-12-04,298686794.09982,256227910.9292157,99440989.11667271,0.4269756721827044,False
752,1075656,2021-12-05,385664138.32552,273123170.50063074,99937757.33391538,1.1261105995090883,False
752,1075656,2021-12-06,187759341.56099,273214341.93347067,99853183.4056183,-0.8558064696380274,False
752,1075656,2021-12-07,241689248.43396,276212577.30618286,98091099.58632183,-0.35195169610512683,False
752,1075656,2021-12-08,186521158.77543,277064660.90398425,97188109.21806487,-0.931631481022006,False
752,1075656,2021-12-09,318645357.00646,289118625.5910429,90431963.65706468,0.32650768844728567,False
752,1075656,2021-12-10,364596488.70133,303114257.6194264,85375636.71683751,0.7201378923336129,False
752,1075656,2021-12-11,438137088.11654,321244861.7357957,85156559.85434142,1.3726743609733194,False
752,1075656,2021-12-12,608758480.82632,348402703.66896003,110250463.18685642,2.3614937264807656,False
752,1075656,2021-12-13,338815953.15733,341687675.30919427,107542625.33757609,-0.026703106259959343,False
752,1075656,2021-12-14,308265879.12166,341593468.8020643,107573483.69859837,-0.3098123118684363,False
752,1075656,2021-12-15,303363762.80492,340204675.1880185,107959493.44429566,-0.34124754764718723,False
752,1075656,2021-12-16,506350947.76407,349924074.74416214,116650642.88789836,1.3409859487035538,False
752,1075656,2021-12-17,426765057.58906,351001406.87738645,117332544.5864994,0.6457172728902969,False
752,1075656,2021-12-18,490320844.10566,364689553.306375,121851110.34219447,1.0310229463356932,False
752,1075656,2021-12-19,536190292.42669,375441421.45645857,130199297.86269014,1.2346370034941299,False
752,1075656,2021-12-20,419677641.43095,392007014.3043128,118731940.82771817,0.23305124917302292,False
752,1075656,2021-12-21,632656096.47689,419933217.73595077,126388561.22964448,1.6830864808598278,False
752,1075656,2021-12-22,843028543.97149,466826602.3928122,152266340.99402013,2.4706835346720006,False
752,1075656,2021-12-23,793194779.92749,500722989.7443143,168677775.7834988,1.7339082687370084,False
752,1075656,2021-12-24,700180856.67957,524693301.74276,171663232.69175896,1.022278050955256,False
752,1075656,2021-12-25,1457037109.46756,597471874.6964043,300090545.1956269,2.864352937913493,False
752,1075656,2021-12-26,1330369228.3765,649015499.521417,358471441.73532623,1.9007196934760384,False
752,1075656,2021-12-27,1171369852.58973,708483635.1951599,371860494.14503086,1.2447846025128928,False
752,1075656,2021-12-28,2039378831.11181,832134560.3373135,495727670.63049614,2.4352973261287816,False
752,1075656,2021-12-29,1657793951.60728,928879573.8231964,516331550.5907977,1.4117176782051069,False
752,1075656,2021-12-30,3519642779.02178,1144114704.6273186,848108066.2220219,2.8009733299395174,False
752,1075656,2021-12-31,3053779610.39122,1331758601.2560441,960369363.4339671,1.793081989806288,False
752,1075656,2022-01-01,2451186343.03681,1471820422.6082692,971140473.9391723,1.0084698833074108,False
752,1075656,2022-01-02,2644717470.62787,1622429506.7654965,978350262.082372,1.0449099913220061,False
752,1075656,2022-01-03,1222618955.87137,1679782457.796955,924470136.4843745,-0.4945140831310261,False
752,1075656,2022-01-04,1601146398.16319,1748960336.4888337,874998784.217516,-0.1689304499523724,False
752,1075656,2022-01-05,1671792146.43635,1808157736.6648953,836167042.8993484,-0.16308414854011397,False
752,1075656,2022-01-06,1845621814.36704,1883331096.26772,783552977.1916562,-0.04812601444746526,False
752,1075656,2022-01-07,1697647503.5627,1954578713.9022293,709549438.2818333,-0.36210473362037404,False
752,1075656,2022-01-08,1700587761.13277,1971975189.021173,699324514.9016885,-0.3880708056209852,False
752,1075656,2022-01-09,1827427826.71244,2007479374.616597,676489818.7499706,-0.26615559157543456,False
752,1075656,2022-01-10,1684502475.40658,2044131704.8178008,640656370.8483554,-0.5613449670921101,False
752,1075656,2022-01-11,925017323.87068,1964534454.3005772,707075336.3945566,-1.4701646018803207,False
752,1075656,2022-01-12,1329140091.02751,1941059178.5448794,723311983.345656,-0.8459960592481237,False
752,1075656,2022-01-13,937983386.48505,1756654936.2208273,610139255.540574,-1.3417781962093998,False
752,1075656,2022-01-14,903282727.87479,1603048016.0410821,522927362.77665585,-1.3381691951453005,False
752,1075656,2022-01-15,834242381.21387,1487552018.768015,499219565.89527607,-1.3086619239022235,False
752,1075656,2022-01-16,744539284.55823,1351825005.4773266,410908262.73112154,-1.4779107065960242,False
752,1075656,2022-01-17,759835217.13023,1318769024.1386735,439707310.04315317,-1.2711496812586296,False
752,1075656,2022-01-18,667887650.27673,1252107685.0039265,463693370.513492,-1.259927512183825,False
752,1075656,2022-01-20,433528399.93917,1163660274.5398421,494552308.89829004,-1.4763491373181143,False
752,1075656,2022-01-21,447472206.71356,1063792445.4217364,487362561.42872345,-1.26460316709886,False
752,1075656,2022-01-22,448983723.403,974602175.4103295,476577407.70109785,-1.102902578917441,False
752,1075656,2022-01-23,402559014.30314,881885836.35107,449997279.1368433,-1.0651771561093544,False
752,1075656,2022-01-24,445375453.60329,783167809.7004164,371330905.8908334,-0.90968015518868,False
752,1075656,2022-01-25,330682535.89375,686466385.4495,284733177.2276879,-1.2495342236540496,False
752,1075656,2022-01-26,241588673.4439,637650053.2761586,298920611.68682855,-1.324971796348396,False
752,1075656,2022-01-27,199132180.03218,556935202.4907779,245658761.1534355,-1.456504220645802,False
752,1075656,2022-01-28,311551558.01437,512190071.8857293,227276955.84899864,-0.8827930360201685,False
752,1075656,2022-01-29,224171510.5662,463682127.7922586,209132186.3381331,-1.1452594716281908,False
752,1075656,2022-01-30,274038325.29574,423667552.36953497,184975064.98801747,-0.80891566159735,False
752,1075656,2022-01-31,161476544.52093,382020213.7954421,172383185.7340809,-1.2793804009094238,False
752,1075656,2022-02-01,179163830.71846,340543686.1946014,141592540.55604038,-1.1397482864732518,False
752,1075656,2022-02-02,99162568.72819,299920466.0839914,120459743.32743238,-1.6665974192731214,False
752,1075656,2022-02-03,149353257.83207,279622241.64777,120156404.58319443,-1.084161799511101,False
752,1075656,2022-02-04,192601478.91536,261417189.66218427,111785291.39362761,-0.6156061310830662,False
752,1075656,2022-02-05,86448108.25381,235521788.5800993,106876038.02248009,-1.3948279060918543,False
752,1075656,2022-02-06,109322979.45297,214576357.51937285,100144160.33489472,-1.0510186286891046,False
752,1075656,2022-02-07,34338391.00515,185216567.33379143,86613476.89725351,-1.7419711312088633,False
752,1075656,2022-02-08,36896492.24228,164231849.930115,84214975.14643845,-1.512027492336322,False
752,1075656,2022-02-09,54990866.76018,150903435.16699216,85781730.08115943,-1.1181001865556661,False
752,1075656,2022-02-10,104367784.15745,144134549.74736857,85421431.93979895,-0.46553616214188887,False
752,1075656,2022-02-11,176224925.09992,134468361.68205073,71549831.10209124,0.5836011458683767,False
752,1075656,2022-02-12,147242612.17381,128973440.36830857,66936092.72000044,0.27293454193573835,False
752,1075656,2022-02-13,107443024.58649,117073776.03193356,52391306.10374932,-0.18382346541183753,False
752,1075656,2022-02-14,128071272.5805,114687685.1790457,50954480.05167183,0.26265771700314267,False
752,1075656,2022-02-15,134281374.55895,111481795.45336643,47906574.625235446,0.47591753916744417,False
752,1075656,2022-02-16,81635319.1106,110229849.05211,48478880.59295086,-0.5898347814917954,False
752,1075656,2022-02-17,147610704.54565,110105380.96022286,48372826.58737168,0.7753386814740815,False
752,1075656,2022-02-18,162146316.79999,107930012.23769642,44940555.775914475,1.2064004021808372,False
752,1075656,2022-02-19,150706429.54968,112519892.33025858,45850012.90529451,0.8328577201995039,False
752,1075656,2022-02-20,139128043.77766,114648825.49630785,46379063.8824406,0.5278075112382798,False
752,1075656,2022-02-21,138525417.21917,122090755.94016643,40485706.41202999,0.4059373723591532,False
752,1075656,2022-02-22,139980154.82112,129453874.69579785,32357560.386095468,0.32531130282137866,False
752,1075656,2022-02-23,72007980.7717,130669382.83947785,29542354.238088902,-1.985671202606657,False
752,1075656,2022-02-24,131786970.33133,132627896.13761213,28557005.18786863,-0.029447268743690552,False
752,1075656,2022-02-25,92876000.74618,126674401.54091643,27434997.260643963,-1.2319447482949413,False
752,1075656,2022-02-26,70658945.74247,121204139.65296356,30484012.529823378,-1.65808860828422,False
752,1075656,2022-02-27,81469919.77029,119348917.88037786,32131735.248690028,-1.178865623562367,False
752,1075656,2022-02-28,83302999.48829,116151184.08807716,33399563.64606626,-0.9834914296449487,False
752,1075656,2022-03-01,231826236.96236,123118674.25974928,45467039.8400224,2.3909091747583004,False
752,1075656,2022-03-02,177114836.04262,129938639.75489357,45924538.41773525,1.0272546641319713,False
752,1075656,2022-03-03,197174722.13426,133478926.72550857,49186255.138810836,1.2949917660735206,False
752,1075656,2022-03-04,113016413.82313,129969647.94144714,48734149.04747558,-0.347871758298308,False
752,1075656,2022-03-05,85553385.45709,125315859.07769072,49702814.062519595,-0.8000044740039218,False
752,1075656,2022-03-06,100517093.8696,122557934.08425784,49948067.36880466,-0.44127513587089395,False
752,1075656,2022-03-07,123206775.10272,121463745.36165428,49738718.57553889,0.03504372028440102,False
752,1075656,2022-03-08,212356202.08368,126633463.02326572,55265540.22441974,1.551106507098553,False
752,1075656,2022-03-09,118794975.55919,129975391.22237216,53079605.6512053,-0.21063486674431003,False
752,1075656,2022-03-10,237816256.31261,137548911.64960644,60415315.410794824,1.6596345476512748,False
752,1075656,2022-03-11,167350366.50673,142868509.20393142,59450314.3935995,0.4118036641608462,False
752,1075656,2022-03-12,129554840.31963,147075358.81658572,55926933.79762349,-0.3132751486136403,False
752,1075656,2022-03-13,137021228.235,151043309.42120788,52797342.64389069,-0.26558308589097884,False
752,1075656,2022-03-14,192768143.96441,158862248.3123593,50026595.254473016,0.6777574104249896,False
752,1075656,2022-03-15,169148588.99117,154385273.4572743,45603678.94801185,0.32373080142779415,False
752,1075656,2022-03-16,101740813.96371,149001414.73735213,47137315.73469206,-1.002615444622345,False
752,1075656,2022-03-17,218099527.27122,150496043.67570642,49074238.69203411,1.3775757993875348,False
752,1075656,2022-03-18,159858127.08241,153841880.33708358,47905237.36580129,0.1255864092559809,False
752,1075656,2022-03-19,129208275.49973,156960086.7687007,44411730.92374827,-0.6248756959421045,False
752,1075656,2022-03-20,101348134.96607,157019446.84702,44330968.83547147,-1.2558108551059806,False
752,1075656,2022-03-21,126542078.0369,157257682.77089,44143847.92289376,-0.6958071436735889,False
752,1075656,2022-03-22,188470360.4471,155551551.22542,42272434.23689617,0.778729917402009,False
752,1075656,2022-03-23,190281981.44642,160657765.9316507,41805954.65492737,0.7086123438465175,False
752,1075656,2022-03-24,262460112.90284,162418041.40238142,45647055.018867575,2.1916435016258458,False
752,1075656,2022-03-25,189037988.57375,163967157.2643114,46192069.19255039,0.5427518564914575,False
752,1075656,2022-03-26,181346308.35945,167666547.83858427,45289177.51376568,0.3020536311728727,False
752,1075656,2022-03-27,211555736.88118,172990441.31331143,45787751.39819805,0.8422622729926473,False
752,1075656,2022-03-28,323220190.02348,182308444.603245,60901562.18556533,2.313762412052435,False
752,1075656,2022-03-29,233300550.87427,186890727.59489498,62234083.07768131,0.7457300081282748,False
752,1075656,2022-03-30,206148065.08039,194348388.38894358,57306032.47015865,0.2059063624338493,False
752,1075656,2022-03-31,513936309.37948,215479587.11096212,103035727.35854505,2.896633332144532,False
752,1075656,2022-04-01,548790396.49928,243260463.4978814,134510555.4908071,2.2714197550264337,False
752,1075656,2022-04-02,350391112.58076,259059237.57509783,133065865.90937234,0.6863659164692613,False
752,1075656,2022-04-03,214544620.95827,267144700.860255,125997049.38170119,-0.4174707277678854,False
752,1075656,2022-04-04,334373571.75411,281989807.55434144,120270105.22021665,0.4355509966824504,False
752,1075656,2022-04-05,1007644542.24999,340502249.1116907,224968493.9115498,2.9654921075330556,False
752,1075656,2022-04-06,311370205.01366,349151407.9379221,221042275.48751637,-0.17092297317757138,False
752,1075656,2022-04-07,539963955.20966,368973110.95983785,225075950.77028337,0.7597028632540959,False
752,1075656,2022-04-08,443796966.90739,387170180.84081215,219642275.81300887,0.25781369209080096,False
752,1075656,2022-04-09,409701642.77503,403481276.1562107,211510129.94187394,0.029409308294258737,False
752,1075656,2022-04-10,400293439.56679,416962540.63375425,204225607.27589214,-0.08162101359035585,False
752,1075656,2022-04-11,397193917.81356,422246378.33304566,202563871.7222305,-0.12367684477239509,False
752,1075656,2022-04-12,548506964.96972,444761122.1970064,197398855.50257075,0.5255645606889676,False
752,1075656,2022-04-13,484764290.96583,464662281.1888236,185157164.56658483,0.10856728025653857,False
752,1075656,2022-04-14,1168988393.01027,511451715.73388,264383042.05235192,2.487060713773721,False
752,1075656,2022-04-15,673905002.6833,520388473.31845284,267834317.68348855,0.5731772190084481,False
752,1075656,2022-04-16,460058377.07398,528221849.3536829,264057021.1453891,-0.258139215477146,False
752,1075656,2022-04-17,428395184.18227,543496889.5839685,250345118.54318163,-0.4597721180724553,False
752,1075656,2022-04-18,463881958.18499,552747488.6147457,244344140.03561842,-0.36369004149967205,False
752,1075656,2022-04-19,452211626.19218,513073708.8963307,207047517.97105837,-0.29395224487867655,False
752,1075656,2022-04-20,650851626.51091,537322381.86042,201410267.90151438,0.563671583546096,False
752,1075656,2022-04-21,562281383.08529,538916483.8515364,201521070.81781182,0.11594271079909532,False
752,1075656,2022-04-22,488409886.64062,542103120.9753386,200249973.48663276,-0.26813104341460875,False
752,1075656,2022-04-23,966669463.62922,581886536.7506379,225639095.75871286,1.7053025566546751,False
752,1075656,2022-04-24,568771185.67981,593920661.4729965,219621614.6767238,-0.1145127533562927,False
752,1075656,2022-04-25,635486069.69008,610941529.4641764,212314684.70912015,0.11560453418250678,False
752,1075656,2022-04-26,546171192.96817,610774688.6069229,212368431.92265233,-0.30420479660688154,False
752,1075656,2022-04-27,719563951.4364,627546092.9262494,210917979.82195008,0.4362731834802755,False
752,1075656,2022-04-28,680222377.10605,592634234.6473764,144348515.61257023,0.6067824257629304,False
752,1075656,2022-04-29,585524433.88164,586321336.8758293,142440836.7083101,-0.005594624495370503,False
752,1075656,2022-04-30,564896077.8978,593809744.0775307,137978185.23749393,-0.20955244577223087,False
752,1075656,2022-05-01,592908836.51971,605560719.2444907,129555267.08541754,-0.09765625905768262,False
752,1075656,2022-05-02,479986626.88514,606711052.7230729,128265598.71592548,-0.9879845188934416,False
752,1075656,2022-05-03,620037068.46349,618698584.3138808,120311303.48059037,0.011125173702611771,False
752,1075656,2022-05-04,651305978.97627,618731038.0614064,120320704.78717987,0.27073429275934924,False
752,1075656,2022-05-05,845568734.97359,638965848.9105707,133225790.76323739,1.550772450885161,False
752,1075656,2022-05-06,730794592.71396,656279042.2015237,127794129.62466326,0.5830905592556692,False
752,1075656,2022-05-07,535915704.35573,625510916.5391314,94948993.57560796,-0.9436141322767857,False
752,1075656,2022-05-08,771985577.41042,640026230.234175,100951152.13627009,1.307160387809325,False
752,1075656,2022-05-09,607110849.7864,637999428.8124835,101333438.48045519,-0.30482118725341845,False
752,1075656,2022-05-10,697890223.23564,648836502.4030172,98839554.08321866,0.4962964603353204,False
752,1075656,2022-05-11,1825997730.8269,727867486.6451957,330531504.60123545,3.322316417330706,True
752,1075656,2022-05-12,1084716447.05917,756759920.2132757,343471898.7477689,0.9548278273755713,False
752,1075656,2022-05-13,850037905.51462,775653739.6156313,340591093.5398015,0.21839727259425845,False
752,1075656,2022-05-14,783826407.10017,791291620.2729435,335152571.8170989,-0.02227407396070179,False
752,1075656,2022-05-15,762938868.47128,803436622.5551986,330458578.5357098,-0.12255016729590613,False
752,1075656,2022-05-16,592391643.62972,811465552.3226684,323283030.21295154,-0.6776535982994254,False
752,1075656,2022-05-17,868566503.13019,829217654.7988614,318754627.50977397,0.1234455751708956,False
752,1075656,2022-05-18,1210486554.67537,869159124.4916543,329596207.37030846,1.0355927117821078,False
752,1075656,2022-05-19,854035722.90422,869763909.3438423,329557356.85677457,-0.04772518686772252,False
752,1075656,2022-05-20,929987843.47865,883991998.6841772,327388851.4700865,0.14049300881180266,False
752,1075656,2022-05-21,834461153.77958,905316673.6430235,312350246.47191566,-0.22684637090502288,False
752,1075656,2022-05-22,920059838.56649,915893406.5827428,309986207.12463754,0.013440701192463147,False
752,1075656,2022-05-23,571432969.93919,913344986.5936564,312853398.2931637,-1.0928825402563564,False
752,1075656,2022-05-24,788486303.97519,919816135.2179099,308966877.68393457,-0.42506119823325217,False
752,1075656,2022-05-25,1130112370.00885,870110038.0166208,181755665.7324261,1.4305046885030537,False
752,1075656,2022-05-26,889085907.01426,856136428.0134128,171200982.71344918,0.19246080529804566,False
752,1075656,2022-05-27,510773165.65388,831903232.3090744,194549621.2045783,-1.6506332146363352,False
752,1075656,2022-05-28,519358122.89143,813012640.5798787,211663978.68708268,-1.3873617963242495,False
752,1075656,2022-05-29,571227878.96489,799318998.4722793,221141894.05395764,-1.031424282961672,False
752,1075656,2022-05-30,608498908.79362,800469517.4125578,220021577.56145713,-0.8725081000990278,False
752,1075656,2022-05-31,563988911.7984,778713975.1745728,227694643.09415472,-0.9430395922287076,False
752,1075656,2022-06-01,1008625857.08744,764295353.9182922,203338372.12314233,1.2015956487601887,False
752,1075656,2022-06-02,675803774.3026,751564500.4467478,202866533.90563467,-0.37345107980889836,False
752,1075656,2022-06-03,425015138.09801,715495021.4909879,213325012.39391747,-1.3616775648257753,False
752,1075656,2022-06-04,443472132.42918,687567234.2516737,221970605.33182344,-1.0996730916582238,False
752,1075656,2022-06-05,429198943.05767,652505741.7153293,221187945.21628803,-1.009579425494004,False
752,1075656,2022-06-06,651988566.83494,658259712.9221686,219961071.90178174,-0.028510254260030538,False
752,1075656,2022-06-07,443399988.68189,633610690.4012185,223551241.1926956,-0.8508595197437157,False
752,1075656,2022-06-08,513211601.831,589546349.8170865,173310691.1842851,-0.4404503118905576,False
752,1075656,2022-06-09,516908311.84535,562962235.87645,150928936.52884164,-0.3051364774063672,False
752,1075656,2022-06-10,479940732.56707,560759919.2273922,151970401.6330881,-0.5318087324362617,False
752,1075656,2022-06-12,473946062.90197,557516200.6567165,153399997.89657846,-0.5447857816209947,False
752,1075656,2022-06-13,302570292.46063,538326373.0492693,167691150.36146393,-1.4058945870456439,False
752,1075656,2022-06-14,545408052.22015,533819883.2940214,166503830.38616753,0.0695970110672677,False
752,1075656,2022-06-15,325815465.06957,516807494.24196213,175128436.4544682,-1.0905826206131197,False
752,1075656,2022-06-16,371285934.65285,471283214.0680628,107053682.21782832,-0.9340853798166658,False
752,1075656,2022-06-17,201335563.88466,437392627.6096386,112300917.78756887,-2.102004759849869,False
752,1075656,2022-06-18,544337547.2252,445915656.83300924,115763842.82470807,0.8501954322751984,False
