sewershed_id,population_served,sample_collect_date,synthetic_viral_load
752,1075656,2022-04-13,484764290.96583
752,1075656,2022-04-14,1168988393.01027
752,1075656,2022-04-15,673905002.6833
752,1075656,2022-04-16,460058377.07398
752,1075656,2022-04-17,428395184.18227
752,1075656,2022-04-18,463881958.18499
752,1075656,2022-04-19,452211626.19218
752,1075656,2022-04-20,650851626.51091
752,1075656,2022-04-21,562281383.08529
752,1075656,2022-04-22,488409886.64062
752,1075656,2022-04-23,966669463.62922
752,1075656,2022-04-24,568771185.67981
752,1075656,2022-04-25,635486069.69008
752,1075656,2022-04-26,546171192.96817
752,1075656,2022-04-27,719563951.4364
752,1075656,2022-04-28,680222377.10605
752,1075656,2022-04-29,585524433.88164
752,1075656,2022-04-30,564896077.8978
752,1075656,2022-05-01,592908836.51971
752,1075656,2022-05-02,479986626.88514
752,1075656,2022-05-03,620037068.46349
752,1075656,2022-05-04,651305978.97627
752,1075656,2022-05-05,845568734.97359
752,1075656,2022-05-06,730794592.71396
752,1075656,2022-05-07,535915704.35573
752,1075656,2022-05-08,771985577.41042
752,1075656,2022-05-09,607110849.7864
752,1075656,2022-05-10,697890223.23564
752,1075656,2022-05-11,1825997730.8269
752,1075656,2022-05-12,1084716447.05917
752,1075656,2022-05-13,850037905.51462
752,1075656,2022-05-14,783826407.10017
752,1075656,2022-05-15,762938868.47128
752,1075656,2022-05-16,592391643.62972
752,1075656,2022-05-17,868566503.13019
752,1075656,2022-05-18,1210486554.67537
752,1075656,2022-05-19,854035722.90422
752,1075656,2022-05-20,929987843.47865
752,1075656,2022-05-21,834461153.77958
752,1075656,2022-05-22,920059838.56649
752,1075656,2022-05-23,571432969.93919
752,1075656,2022-05-24,788486303.97519
752,1075656,2022-05-25,1130112370.00885
752,1075656,2022-05-26,889085907.01426
752,1075656,2022-05-27,510773165.65388
752,1075656,2022-05-28,519358122.89143
752,1075656,2022-05-29,571227878.96489
752,1075656,2022-05-30,608498908.79362
752,1075656,2022-05-31,563988911.7984
752,1075656,2022-06-01,1008625857.08744
752,1075656,2022-06-02,675803774.3026
752,1075656,2022-06-03,425015138.09801
752,1075656,2022-06-04,443472132.42918
752,1075656,2022-06-05,429198943.05767
752,1075656,2022-06-06,651988566.83494
752,1075656,2022-06-07,443399988.68189
752,1075656,2022-06-08,513211601.831
752,1075656,2022-06-09,516908311.84535
752,1075656,2022-06-10,479940732.56707
752,1075656,2022-06-12,473946062.90197
752,1075656,2022-06-13,302570292.46063
752,1075656,2022-06-14,545408052.22015
752,1075656,2022-06-15,325815465.06957
752,1075656,2022-06-16,371285934.65285
752,1075656,2022-06-17,201335563.88466
752,1075656,2022-06-18,544337547.2252
752,1075656,2022-06-19,255203550.25611
752,1075656,2022-06-20,220517464.00702
752,1075656,2022-06-21,371940151.7738
752,1075656,2022-06-22,413634624.64678
752,1075656,2022-06-23,284824093.03726
752,1075656,2022-06-24,284013579.05398
752,1075656,2022-06-25,339224653.79965
752,1075656,2022-06-26,301303037.76604
752,1075656,2022-06-27,421091837.91487
752,1075656,2022-06-28,417094671.77155
752,1075656,2022-06-29,376865149.65741
752,1075656,2022-06-30,686765240.66414
752,1075656,2022-07-01,381492548.29246
752,1075656,2022-07-02,436326120.14965
752,1075656,2022-07-03,341623112.59451
752,1075656,2022-07-04,341603541.5613
752,1075656,2022-07-05,321767167.26312
752,1075656,2022-07-06,197185994.98158
752,1075656,2022-07-07,451853428.84821
752,1075656,2022-07-08,392016563.30179
752,1075656,2022-07-09,307166049.62044
752,1075656,2022-07-10,219437707.68596
752,1075656,2022-07-11,254533565.47828
752,1075656,2022-07-12,512563897.39227
752,1075656,2022-07-13,390784653.43087
752,1075656,2022-07-14,317238713.87856
752,1075656,2022-07-15,233522228.04641
752,1075656,2022-07-16,248392763.67588
752,1075656,2022-07-17,229325178.72072
752,1075656,2022-07-18,307833761.69997
752,1075656,2022-07-19,247506756.7103
752,1075656,2022-07-20,467082407.12327
752,1075656,2022-07-21,308252567.76298
752,1075656,2022-07-22,312623926.01389
752,1075656,2022-07-23,214095258.34132
752,1075656,2022-07-24,304680570.23722
752,1075656,2022-07-25,202521954.85122
752,1075656,2022-07-26,277492365.2196
752,1075656,2022-07-27,221465275.05929
752,1075656,2022-07-28,351075891.029
752,1075656,2022-07-29,345835118.42033
752,1075656,2022-07-30,281045513.56563
752,1075656,2022-07-31,286177417.13094
752,1075656,2022-08-01,300787063.42366
752,1075656,2022-08-02,286207254.64675
752,1075656,2022-08-03,435501842.0537
752,1075656,2022-08-04,281943771.33189
752,1075656,2022-08-05,311795500.27728
752,1075656,2022-08-06,262615517.99259
752,1075656,2022-08-07,307401686.07071
752,1075656,2022-08-08,254090779.02426
752,1075656,2022-08-09,381612405.45662
752,1075656,2022-08-10,286216153.84379
752,1075656,2022-08-11,236137952.32097
752,1075656,2022-08-12,245904681.92817
752,1075656,2022-08-13,127542195.07015
752,1075656,2022-08-14,136118799.1228
752,1075656,2022-08-15,221345974.1701
752,1075656,2022-08-16,252736293.21674
752,1075656,2022-08-17,245240640.33135
752,1075656,2022-08-18,310060886.32274
752,1075656,2022-08-19,288891042.68776
752,1075656,2022-08-20,246903801.99376
752,1075656,2022-08-21,241611357.02753
752,1075656,2022-08-22,230019939.07468
752,1075656,2022-08-23,181083889.68126
752,1075656,2022-08-24,176930941.02922
752,1075656,2022-08-25,265192452.19687
752,1075656,2022-08-26,843053379.03699
752,1075656,2022-08-27,204331579.32693
752,1075656,2022-08-28,193901831.65567
752,1075656,2022-08-29,324368752.06655
752,1075656,2022-08-30,312299349.52053
752,1075656,2022-08-31,208915382.17345
752,1075656,2022-09-01,213325818.03586
752,1075656,2022-09-02,336383627.76977
752,1075656,2022-09-03,257940627.70881
752,1075656,2022-09-04,241996089.50103
752,1075656,2022-09-05,261853530.39243
752,1075656,2022-09-06,478891801.24931
752,1075656,2022-09-07,383800249.38366
752,1075656,2022-09-08,350209165.88042
752,1075656,2022-09-09,309092346.85184
752,1075656,2022-09-10,226812677.84454
752,1075656,2022-09-11,228369402.13793
752,1075656,2022-09-12,182867116.49889
752,1075656,2022-09-13,367104524.50706
752,1075656,2022-09-14,389661831.36854
752,1075656,2022-09-15,344463707.13959
752,1075656,2022-09-16,388311159.10064
752,1075656,2022-09-17,233707913.55053
752,1075656,2022-09-18,356519241.58285
752,1075656,2022-09-19,461640283.16285
752,1075656,2022-09-20,479611755.80258
752,1075656,2022-09-21,342017209.20722
752,1075656,2022-09-22,441883599.97007
752,1075656,2022-09-23,311008262.89113
752,1075656,2022-09-24,306628874.67868
752,1075656,2022-09-25,382579414.48532
752,1075656,2022-09-26,387163158.17674
752,1075656,2022-09-27,367655248.2368
752,1075656,2022-09-28,343951140.71105
752,1075656,2022-09-29,378968974.91962
752,1075656,2022-09-30,501212232.20849
752,1075656,2022-10-01,248534228.9872
752,1075656,2022-10-02,219411135.55548
752,1075656,2022-10-03,222739929.24956
752,1075656,2022-10-04,369441654.89917
752,1075656,2022-10-05,349153013.07637
752,1075656,2022-10-06,556405612.08631
752,1075656,2022-10-07,505708380.96268
752,1075656,2022-10-08,357771355.31869
752,1075656,2022-10-09,288274103.58523
752,1075656,2022-10-10,339984957.22212
752,1075656,2022-10-11,211024759.00599
752,1075656,2022-10-12,399031206.43858
752,1075656,2022-10-13,318780227.8337
752,1075656,2022-10-14,555740446.60416
752,1075656,2022-10-15,425552277.5581
752,1075656,2022-10-16,361888861.70914
752,1075656,2022-10-17,372150537.25428
752,1075656,2022-10-18,392342914.85082
752,1075656,2022-10-19,333285737.0627
752,1075656,2022-10-20,310230786.06334
752,1075656,2022-10-21,693102606.43206
752,1075656,2022-10-22,413887875.27941
752,1075656,2022-10-23,262704259.68029
752,1075656,2022-10-24,295781723.16193
752,1075656,2022-10-25,386692237.71018
752,1075656,2022-10-26,427431994.486
752,1075656,2022-10-27,420523128.1411
752,1075656,2022-10-28,290952303.70392
752,1075656,2022-10-29,258191445.76546
752,1075656,2022-10-30,252620723.16929
752,1075656,2022-10-31,226257135.47675
752,1075656,2022-11-01,244647708.04011
752,1075656,2022-11-02,251711019.24687
752,1075656,2022-11-03,198366296.93366
752,1075656,2022-11-04,187335540.63993
752,1075656,2022-11-05,254547849.12979
752,1075656,2022-11-06,116008505.00211
752,1075656,2022-11-07,181050604.0415
752,1075656,2022-11-08,420266327.90864
752,1075656,2022-11-09,123776589.53383
752,1075656,2022-11-10,245090351.42499
752,1075656,2022-11-11,251153926.06398
752,1075656,2022-11-12,403297679.24614
752,1075656,2022-11-13,247931433.09425
752,1075656,2022-11-14,362258621.79636
752,1075656,2022-11-15,350142772.72653
752,1075656,2022-11-16,196446679.69603
752,1075656,2022-11-17,329948799.80675
752,1075656,2022-11-18,333167576.92191
752,1075656,2022-11-19,318029699.26898
752,1075656,2022-11-20,405602342.85344
752,1075656,2022-11-21,366102526.38906
752,1075656,2022-11-22,316369980.39091
752,1075656,2022-11-23,504097585.182
752,1075656,2022-11-24,385293876.24165
752,1075656,2022-11-25,351631000.10338
752,1075656,2022-11-26,554084857.48654
752,1075656,2022-11-27,672986766.85528
752,1075656,2022-11-28,593151361.228
752,1075656,2022-11-29,709976626.59926
752,1075656,2022-11-30,603457136.01927
752,1075656,2022-12-01,435090677.2385
752,1075656,2022-12-02,497286744.81954
752,1075656,2022-12-03,497451261.92443
752,1075656,2022-12-04,549451256.81093
752,1075656,2022-12-05,377175745.95676
752,1075656,2022-12-07,719170796.57009
752,1075656,2022-12-08,762705084.9415
752,1075656,2022-12-09,1077549991.96352
752,1075656,2022-12-10,894032124.93934
752,1075656,2022-12-11,780912917.72017
752,1075656,2022-12-12,569395091.85602
752,1075656,2022-12-13,799414040.58844
752,1075656,2022-12-14,849495455.95862
752,1075656,2022-12-15,851725391.23534
752,1075656,2022-12-16,1507878703.00047
752,1075656,2022-12-17,1000373658.77739
752,1075656,2022-12-18,1018389100.52201
752,1075656,2022-12-19,795294470.16268
752,1075656,2022-12-20,1214209462.78469
752,1075656,2022-12-21,1637958926.51183
752,1075656,2022-12-22,2219583088.77557
752,1075656,2022-12-23,1006636750.28959
752,1075656,2022-12-24,1944530026.07958
752,1075656,2022-12-25,1044187884.16978
752,1075656,2022-12-26,1807869996.31198
752,1075656,2022-12-27,1048031714.56252
752,1075656,2022-12-28,1049496279.03256
752,1075656,2022-12-29,1062436509.76035
752,1075656,2022-12-30,1113411432.24849
752,1075656,2022-12-31,1159535772.54237
752,1075656,2023-01-01,1100189609.65836
752,1075656,2023-01-02,1077604981.93274
752,1075656,2023-01-03,2165810023.80714
752,1075656,2023-01-04,1543292149.75828
752,1075656,2023-01-05,929959358.30584
752,1075656,2023-01-06,895493771.70006
752,1075656,2023-01-07,1033185469.25518
752,1075656,2023-01-08,794458630.16956
752,1075656,2023-01-09,777289668.77199
752,1075656,2023-01-10,1002816490.8809
752,1075656,2023-01-11,632679918.67994
752,1075656,2023-01-12,983763537.14727
752,1075656,2023-01-13,668686706.0863
752,1075656,2023-01-14,886768563.49188
752,1075656,2023-01-15,682675746.53725
752,1075656,2023-01-16,284000849.41614
752,1075656,2023-01-17,503542795.31762
752,1075656,2023-01-18,695059187.45196
752,1075656,2023-01-19,519562198.23986
752,1075656,2023-01-20,785444144.04895
752,1075656,2023-01-21,420759943.82784
752,1075656,2023-01-22,568205556.94943
752,1075656,2023-01-23,566999173.44411
752,1075656,2023-01-24,654564233.0188
752,1075656,2023-01-25,791178080.26424
752,1075656,2023-01-26,617350246.52663
752,1075656,2023-01-27,765174108.79092
752,1075656,2023-01-28,981644448.62527
752,1075656,2023-01-29,585676469.04604
752,1075656,2023-01-30,710532179.59221
752,1075656,2023-01-31,575413379.80231
752,1075656,2023-02-01,527577678.26208
752,1075656,2023-02-02,695003900.53533
752,1075656,2023-02-03,769457456.39231
752,1075656,2023-02-04,691816652.09317
752,1075656,2023-02-05,674316806.85327
752,1075656,2023-02-06,509563836.97367
752,1075656,2023-02-07,760484595.98472
752,1075656,2023-02-08,452504403.80021
752,1075656,2023-02-09,235162629.01121
752,1075656,2023-02-10,414678459.31502
752,1075656,2023-02-11,354460546.37031
752,1075656,2023-02-12,540118205.68031
752,1075656,2023-02-13,347661126.24272
752,1075656,2023-02-14,316423644.73316
752,1075656,2023-02-15,238181766.4988
752,1075656,2023-02-16,340333662.7039
752,1075656,2023-02-17,201938408.94692
752,1075656,2023-02-18,195238879.79581
752,1075656,2023-02-19,171839440.06465
752,1075656,2023-02-20,243304894.02924
752,1075656,2023-02-21,325498932.04145
752,1075656,2023-02-22,222643935.63132
752,1075656,2023-02-23,317943787.05265
752,1075656,2023-02-24,294694752.378
752,1075656,2023-02-25,295132558.97823
752,1075656,2023-02-26,222984226.79231
752,1075656,2023-02-27,245369712.81375
752,1075656,2023-02-28,235940531.91345
752,1075656,2023-03-01,172454427.85165
752,1075656,2023-03-02,404798942.0683
752,1075656,2023-03-03,365296657.77306
752,1075656,2023-03-04,435457103.96319
752,1075656,2023-03-05,408656899.56427
752,1075656,2023-03-06,198095196.0211
752,1075656,2023-03-07,185016079.01587
752,1075656,2023-03-08,165012964.45197
752,1075656,2023-03-09,176847663.52657
752,1075656,2023-03-10,188170820.49719
752,1075656,2023-03-11,201640312.99405
752,1075656,2023-03-12,221563278.01609
752,1075656,2023-03-13,202958883.44111
752,1075656,2023-03-14,233038656.70802
752,1075656,2023-03-15,263903166.6611
752,1075656,2023-03-16,504677368.38467
752,1075656,2023-03-17,424970032.76639
752,1075656,2023-03-18,525125859.44337
752,1075656,2023-03-19,510065307.14732
752,1075656,2023-03-20,533098935.0212
752,1075656,2023-03-21,185176068.89226
752,1075656,2023-03-22,416449484.29889
752,1075656,2023-03-23,173905745.20523
752,1075656,2023-03-24,212344677.45297
752,1075656,2023-03-25,173363691.63871
752,1075656,2023-03-26,135645568.761
752,1075656,2023-03-27,208492005.19326
752,1075656,2023-03-28,154570057.43195
752,1075656,2023-03-29,123211345.49883
752,1075656,2023-03-30,128720974.37117
752,1075656,2023-03-31,193255373.21194
752,1075656,2023-04-01,134799838.7064
752,1075656,2023-04-02,155163994.54591
752,1075656,2023-04-03,103567214.71417
752,1075656,2023-04-04,76299589.51158
752,1075656,2023-04-05,100257638.57886
752,1075656,2023-04-06,101834188.1489
752,1075656,2023-04-07,137786410.87396
752,1075656,2023-04-08,157152756.97968
752,1075656,2023-04-10,104752915.67762
752,1075656,2023-04-12,166527468.36986
752,1075656,2023-04-14,71151567.14146
752,1075656,2023-04-15,115461513.31057
752,1075656,2023-04-17,66189528.70559
752,1075656,2023-04-19,87835363.98026
752,1075656,2023-04-21,127300663.5617
752,1075656,2023-04-24,167219083.93013
752,1075656,2023-04-27,103739474.2501
752,1075656,2023-04-28,192603116.38601
752,1075656,2023-05-01,118005910.45855
752,1075656,2023-05-03,128554484.83766
752,1075656,2023-05-05,133508373.33341
752,1075656,2023-05-08,83282059.24912
752,1075656,2023-05-11,82925998.7478
752,1075656,2023-05-12,103886108.09343
752,1075656,2023-05-15,65931255.36129
752,1075656,2023-05-17,79678587.36293
752,1075656,2023-05-19,113510731.41259
752,1075656,2023-05-22,119761282.62468
752,1075656,2023-05-24,114800825.87496
752,1075656,2023-05-26,106002553.99578
752,1075656,2023-05-29,105716461.01062
752,1075656,2023-05-31,130791508.52123
752,1075656,2023-06-02,126172297.83317
752,1075656,2023-06-05,97344255.6593
752,1075656,2023-06-07,113450897.07318
752,1075656,2023-06-12,95400870.5053
752,1075656,2023-06-13,76397248.7347
752,1075656,2023-06-14,99363665.57129
752,1075656,2023-06-16,63788838.86244
752,1075656,2023-06-19,42877540.45934
752,1075656,2023-06-21,57410638.32812
752,1075656,2023-06-23,32344536.26441
752,1075656,2023-06-26,41682933.56717
752,1075656,2023-06-28,80850141.41554
752,1075656,2023-06-30,117990178.55274
752,1075656,2023-07-03,96082476.04126
752,1075656,2023-07-05,77370732.15657
752,1075656,2023-07-07,55968962.03019
752,1075656,2023-07-10,96404302.01684
752,1075656,2023-07-12,190075365.84972
752,1075656,2023-07-14,60697332.46094
752,1075656,2023-07-17,117646422.80807
752,1075656,2023-07-19,171538743.43172
752,1075656,2023-07-21,108378511.21133
752,1075656,2023-07-24,136790285.36354
752,1075656,2023-07-26,195387376.01563
752,1075656,2023-07-28,184684050.42958
752,1075656,2023-07-31,163304281.69304
752,1075656,2023-08-02,271071290.74425
752,1075656,2023-08-04,171261180.65023
752,1075656,2023-08-07,87774088.83617
752,1075656,2023-08-09,169459053.42134
752,1075656,2023-08-11,138160232.20901
752,1075656,2023-08-14,113754199.6668
752,1075656,2023-08-16,89312067.94548
752,1075656,2023-08-18,152821011.95488
752,1075656,2023-08-21,104682625.3669
752,1075656,2023-08-23,107148981.13689
752,1075656,2023-08-24,129084339.14745
752,1075656,2023-08-25,146982863.09769
752,1075656,2023-08-26,124613710.62433
752,1075656,2023-08-27,158509017.78337
752,1075656,2023-08-28,133374172.28624
752,1075656,2023-08-29,163443117.65556
752,1075656,2023-08-30,212743780.45155
752,1075656,2023-08-31,172958430.74786
752,1075656,2023-09-01,133567310.01372
752,1075656,2023-09-02,174036505.71472
752,1075656,2023-09-03,203380482.36604
752,1075656,2023-09-04,294924770.56019
752,1075656,2023-09-05,180679281.3344
752,1075656,2023-09-06,203047641.15029
752,1075656,2023-09-07,161282135.95463
752,1075656,2023-09-08,142125514.28318
752,1075656,2023-09-09,175958487.14624
752,1075656,2023-09-10,180190214.64508
752,1075656,2023-09-11,129989310.05515
752,1075656,2023-09-12,252887564.32737
752,1075656,2023-09-13,270048337.0499
752,1075656,2023-09-14,300926034.0782
752,1075656,2023-09-15,261365138.62803
752,1075656,2023-09-16,300155434.60764
752,1075656,2023-09-17,301078706.78853
752,1075656,2023-09-18,296407330.1671
752,1075656,2023-09-19,191863899.48931
752,1075656,2023-09-20,238963439.29899
752,1075656,2023-09-21,279366280.59305
752,1075656,2023-09-22,153316096.99483
752,1075656,2023-09-23,205010564.60886
752,1075656,2023-09-24,409426625.89382
752,1075656,2023-09-25,196976224.35069
752,1075656,2023-09-26,255712274.01379
752,1075656,2023-09-27,304996804.34061
752,1075656,2023-09-28,206409967.72712
752,1075656,2023-09-29,301116858.48729
752,1075656,2023-09-30,293333005.50104
752,1075656,2023-10-01,247751898.68572
752,1075656,2023-10-02,324918280.16251
752,1075656,2023-10-03,322743104.29501
752,1075656,2023-10-04,86711897.94407
752,1075656,2023-10-05,109240554.25876
752,1075656,2023-10-06,161350160.82655
752,1075656,2023-10-07,289467522.54004
752,1075656,2023-10-08,169993391.26908
752,1075656,2023-10-09,89811409.83453
752,1075656,2023-10-10,137225337.84133
752,1075656,2023-10-11,158184813.50332
752,1075656,2023-10-12,109105341.58875
752,1075656,2023-10-13,134966998.12102
752,1075656,2023-10-14,79103933.96853
752,1075656,2023-10-15,109658730.16287
752,1075656,2023-10-16,94949095.18383
752,1075656,2023-10-17,77529650.23639
752,1075656,2023-10-18,82168550.81214
752,1075656,2023-10-19,78407288.43583
752,1075656,2023-10-20,137136948.55168
752,1075656,2023-10-21,101780066.09619
752,1075656,2023-10-22,114046501.71401
752,1075656,2023-10-23,102074791.68306
752,1075656,2023-10-24,95806925.98031
752,1075656,2023-10-25,101513837.33045
752,1075656,2023-10-26,95777105.50968
752,1075656,2023-10-27,88346561.44021
752,1075656,2023-10-28,134228273.45046
752,1075656,2023-10-29,122158569.27983
752,1075656,2023-10-30,104529963.01896
752,1075656,2023-10-31,40185517.83941
752,1075656,2023-11-01,152748164.90406
752,1075656,2023-11-02,67964192.66152
752,1075656,2023-11-03,86756687.9189
752,1075656,2023-11-04,105656444.95246
752,1075656,2023-11-05,86301697.4168
752,1075656,2023-11-06,62517628.29041
752,1075656,2023-11-07,87034334.84923
752,1075656,2023-11-08,162364080.70201
752,1075656,2023-11-09,233345289.45017
752,1075656,2023-11-10,121438847.72862
752,1075656,2023-11-11,153781838.07451
752,1075656,2023-11-12,134176365.54286
752,1075656,2023-11-13,89511634.45807
752,1075656,2023-11-14,31405800.58967
752,1075656,2023-11-15,89122354.406
752,1075656,2023-11-16,167625384.26704
752,1075656,2023-11-17,130650263.56461
752,1075656,2023-11-18,115818886.9559
752,1075656,2023-11-19,107699564.50908
752,1075656,2023-11-20,204718164.22508
752,1075656,2023-11-21,100530006.03894
752,1075656,2023-11-22,149066733.80671
752,1075656,2023-11-24,180357563.98567
752,1075656,2023-11-25,233260490.20484
752,1075656,2023-11-26,228594819.19814
752,1075656,2023-11-27,193277578.5185
752,1075656,2023-11-28,141461623.72445
752,1075656,2023-11-29,268866046.74214
752,1075656,2023-11-30,206758822.76891
752,1075656,2023-12-01,239131178.2787
752,1075656,2023-12-02,224394241.57233
752,1075656,2023-12-03,297200111.71553
752,1075656,2023-12-04,294635735.89705
752,1075656,2023-12-06,274730666.03327
752,1075656,2023-12-07,219924977.60582
752,1075656,2023-12-08,249794908.38682
752,1075656,2023-12-09,289695949.50368
752,1075656,2023-12-10,354624013.83306
752,1075656,2023-12-11,580729537.75386
752,1075656,2023-12-12,515348093.17077
752,1075656,2023-12-13,831890845.55927
752,1075656,2023-12-14,965130467.10122
752,1075656,2023-12-15,728956425.11224
752,1075656,2023-12-16,544878303.18024
752,1075656,2023-12-17,637334793.05148
752,1075656,2023-12-18,324161300.17302
752,1075656,2023-12-19,292750116.42238
752,1075656,2023-12-20,322736268.92289
752,1075656,2023-12-21,667601862.52384
752,1075656,2023-12-22,851182569.57494
752,1075656,2023-12-23,612260406.25812
752,1075656,2023-12-24,690265238.78759
752,1075656,2023-12-25,817071158.60818
752,1075656,2023-12-26,722798360.60701
752,1075656,2023-12-27,1006221538.69508
752,1075656,2023-12-28,807878384.48589
752,1075656,2023-12-29,784086011.74988
752,1075656,2023-12-30,792400549.11394
752,1075656,2023-12-31,904953475.94129
752,1075656,2024-01-01,781561467.14309
752,1075656,2024-01-02,593800597.5269
752,1075656,2024-01-03,640865139.86484
752,1075656,2024-01-04,615945851.5283
752,1075656,2024-01-05,609519198.68029
752,1075656,2024-01-06,529066100.25156
752,1075656,2024-01-07,614866581.10788
752,1075656,2024-01-08,502942493.26332
752,1075656,2024-01-09,339414563.85187
752,1075656,2024-01-10,162138464.18413
752,1075656,2024-01-11,188648863.74012
752,1075656,2024-01-12,221116442.64387
752,1075656,2024-01-13,135654028.58234
752,1075656,2024-01-14,166666631.21574
752,1075656,2024-01-15,199482461.58435
752,1075656,2024-01-16,175304029.57596
752,1075656,2024-01-17,228674083.56594
752,1075656,2024-01-18,504927321.96948
752,1075656,2024-01-19,426560647.54146
752,1075656,2024-01-20,302058117.3541
752,1075656,2024-01-21,436761799.35792
752,1075656,2024-01-22,375302443.15078
752,1075656,2024-01-23,332971751.35046
752,1075656,2024-01-24,320173144.94218
752,1075656,2024-01-25,347486401.79767
752,1075656,2024-01-26,427383609.2691
752,1075656,2024-01-27,296166680.9291
752,1075656,2024-01-28,310423557.95336
752,1075656,2024-01-29,311726012.95358
752,1075656,2024-01-30,394159183.79302
752,1075656,2024-01-31,373537115.93079
752,1075656,2024-02-01,1074879862.2894
752,1075656,2024-02-02,322432334.8689
752,1075656,2024-02-03,357524382.8955
752,1075656,2024-02-04,240615595.26866
752,1075656,2024-02-05,208280980.01287
752,1075656,2024-02-06,319982577.92339
752,1075656,2024-02-07,224367616.2545
752,1075656,2024-02-08,113334654.76851
752,1075656,2024-02-09,286602494.77044
752,1075656,2024-02-10,214722943.80244
752,1075656,2024-02-11,234171845.66877
752,1075656,2024-02-12,169317535.16701
752,1075656,2024-02-13,104622805.44332
752,1075656,2024-02-14,179617031.45224
752,1075656,2024-02-15,244190788.41381
752,1075656,2024-02-16,164492962.66397
752,1075656,2024-02-17,135578101.9964
752,1075656,2024-02-19,128682464.4667
752,1075656,2024-02-20,141669597.38479
752,1075656,2024-02-21,151664919.77062
752,1075656,2024-02-22,187080168.61071
752,1075656,2024-02-23,146003980.0162
752,1075656,2024-02-24,108061099.45348
752,1075656,2024-02-25,97990895.17642
752,1075656,2024-02-26,97916296.03143
752,1075656,2024-02-27,91004002.14319
752,1075656,2024-02-28,121276711.405
752,1075656,2024-02-29,268328621.57714
752,1075656,2024-03-01,108541347.61199
752,1075656,2024-03-02,95465413.91138
752,1075656,2024-03-03,139487057.51216
752,1075656,2024-03-04,134459415.25191
752,1075656,2024-03-05,111288833.2316
752,1075656,2024-03-06,124082195.04252
752,1075656,2024-03-07,139224237.34437
752,1075656,2024-03-08,75424102.24761
752,1075656,2024-03-09,140056532.05639
752,1075656,2024-03-10,122554761.52402
752,1075656,2024-03-11,137317432.30915
752,1075656,2024-03-12,128910435.72528
752,1075656,2024-03-13,119232471.64804
752,1075656,2024-03-14,134527574.63438
752,1075656,2024-03-15,130020783.87991
752,1075656,2024-03-16,144576667.17661
752,1075656,2024-03-17,142242415.69311
752,1075656,2024-03-18,115979396.86361
752,1075656,2024-03-19,151582079.49474
752,1075656,2024-03-20,102385710.27579
752,1075656,2024-03-21,157424806.56335
752,1075656,2024-03-22,112043022.94356
752,1075656,2024-03-23,267029311.71823
752,1075656,2024-03-24,164397158.02224
752,1075656,2024-03-25,142125933.42023
752,1075656,2024-03-26,121571353.1489
752,1075656,2024-03-27,127120611.13464
752,1075656,2024-03-28,111485900.21763
752,1075656,2024-03-29,174256783.63809
752,1075656,2024-03-30,162039604.30054
752,1075656,2024-03-31,75837647.51709
752,1075656,2024-04-01,190301657.76944
752,1075656,2024-04-02,113132624.4644
752,1075656,2024-04-03,168405626.56868
752,1075656,2024-04-04,184850608.29674
752,1075656,2024-04-05,82406707.23659
752,1075656,2024-04-06,85412276.06431
752,1075656,2024-04-07,119086669.84481
752,1075656,2024-04-08,114200060.78996
752,1075656,2024-04-09,98101288.77569
752,1075656,2024-04-10,134685440.91551
752,1075656,2024-04-11,121435340.99726
752,1075656,2024-04-12,140837206.9139
752,1075656,2024-04-13,62567558.32618
752,1075656,2024-04-14,98881018.2944
752,1075656,2024-04-15,93525042.14693
752,1075656,2024-04-16,128753109.86868
752,1075656,2024-04-17,93952068.65096
752,1075656,2024-04-18,90726127.69293
752,1075656,2024-04-19,42069232.66841
752,1075656,2024-04-20,80207347.64229
752,1075656,2024-04-21,88876106.86761
752,1075656,2024-04-22,63271067.85405
752,1075656,2024-04-23,114164292.39673
752,1075656,2024-04-24,77073340.67721
752,1075656,2024-04-25,72926307.18681
752,1075656,2024-04-26,56974625.34993
752,1075656,2024-04-27,60655240.21669
752,1075656,2024-04-28,67679281.55497
752,1075656,2024-04-29,52079689.05714
752,1075656,2024-04-30,87844296.70568
752,1075656,2024-05-01,92000378.55147
752,1075656,2024-05-02,53758997.07038
752,1075656,2024-05-03,64390262.52076
752,1075656,2024-05-04,43678774.98659
752,1075656,2024-05-05,50567669.1681
752,1075656,2024-05-06,107050650.06218
752,1075656,2024-05-07,105346480.83158
752,1075656,2024-05-08,77703312.85798
752,1075656,2024-05-09,63549703.41403
752,1075656,2024-05-10,26373653.91215
752,1075656,2024-05-11,76833860.11296
752,1075656,2024-05-12,65259849.15497
752,1075656,2024-05-13,82864156.30882
752,1075656,2024-05-14,52687209.70365
752,1075656,2024-05-15,120958601.4531
752,1075656,2024-05-16,98583753.8841
752,1075656,2024-05-17,84500753.09254
752,1075656,2024-05-18,66352756.28148
752,1075656,2024-05-19,74549384.45221
752,1075656,2024-05-20,92036334.64722
752,1075656,2024-05-21,99278162.90709
752,1075656,2024-05-22,70642207.67383
752,1075656,2024-05-23,132171867.38332
752,1075656,2024-05-24,103538541.14669
752,1075656,2024-05-25,123530139.3894
752,1075656,2024-05-26,144305465.77
752,1075656,2024-05-27,106086603.93883
752,1075656,2024-05-28,133305202.12375
752,1075656,2024-05-29,129186540.04379
752,1075656,2024-05-30,109571315.26309
